,LAUS Code,State FIPS Code,County FIPS Code,Year,Labor Force,Employed,Unemployed,Unemployment Rate,County Name,State,Employment Rate
2853,CN5107100000000,51,71,2015,"7,974","7,567",407,5.1,Giles County,VA,94.9
2854,CN5107300000000,51,73,2015,"19,169","18,399",770,4,Gloucester County,VA,96
2855,CN5107500000000,51,75,2015,"10,659","10,220",439,4.1,Goochland County,VA,95.9
2856,CN5107700000000,51,77,2015,"7,071","6,659",412,5.8,Grayson County,VA,94.2
2857,CN5107900000000,51,79,2015,"9,888","9,525",363,3.7,Greene County,VA,96.3
2858,CN5108100000000,51,81,2015,"4,188","3,966",222,5.3,Greensville County,VA,94.7
2859,CN5108300000000,51,83,2015,"15,255","14,299",956,6.3,Halifax County,VA,93.7
2860,CN5108500000000,51,85,2015,"56,465","54,307","2,158",3.8,Hanover County,VA,96.2
2861,CN5108700000000,51,87,2015,"177,634","170,112","7,522",4.2,Henrico County,VA,95.8
2862,CN5108900000000,51,89,2015,"22,437","21,019","1,418",6.3,Henry County,VA,93.7
2863,CN5109100000000,51,91,2015,"1,345","1,298",47,3.5,Highland County,VA,96.5
2864,CN5109300000000,51,93,2015,"18,876","18,026",850,4.5,Isle of Wight County,VA,95.5
2865,CN5109500000000,51,95,2015,"34,430","32,960","1,470",4.3,James City County,VA,95.7
2866,CN5109700000000,51,97,2015,"3,645","3,472",173,4.7,King and Queen County,VA,95.3
2867,CN5109900000000,51,99,2015,"12,101","11,533",568,4.7,King George County,VA,95.3
2868,CN5110100000000,51,101,2015,"8,739","8,375",364,4.2,King William County,VA,95.8
2869,CN5110300000000,51,103,2015,"5,147","4,813",334,6.5,Lancaster County,VA,93.5
2870,CN5110500000000,51,105,2015,"8,601","7,989",612,7.1,Lee County,VA,92.9
2871,CN5110700000000,51,107,2015,"200,891","193,830","7,061",3.5,Loudoun County,VA,96.5
2872,CN5110900000000,51,109,2015,"18,866","18,078",788,4.2,Louisa County,VA,95.8
2873,CN5111100000000,51,111,2015,"5,305","5,038",267,5,Lunenburg County,VA,95
2874,CN5111300000000,51,113,2015,"7,255","7,011",244,3.4,Madison County,VA,96.6
2875,CN5111500000000,51,115,2015,"4,090","3,920",170,4.2,Mathews County,VA,95.8
2876,CN5111700000000,51,117,2015,"12,561","11,803",758,6,Mecklenburg County,VA,94
2877,CN5111900000000,51,119,2015,"5,000","4,791",209,4.2,Middlesex County,VA,95.8
2878,CN5112100000000,51,121,2015,"49,925","47,798","2,127",4.3,Montgomery County,VA,95.7
2879,CN5112500000000,51,125,2015,"7,296","7,003",293,4,Nelson County,VA,96
2880,CN5112700000000,51,127,2015,"11,258","10,835",423,3.8,New Kent County,VA,96.2
2881,CN5113100000000,51,131,2015,"6,120","5,752",368,6,Northampton County,VA,94
2882,CN5113300000000,51,133,2015,"5,483","5,154",329,6,Northumberland County,VA,94
2883,CN5113500000000,51,135,2015,"7,158","6,838",320,4.5,Nottoway County,VA,95.5
2884,CN5113700000000,51,137,2015,"16,118","15,388",730,4.5,Orange County,VA,95.5
2885,CN5113900000000,51,139,2015,"11,684","10,891",793,6.8,Page County,VA,93.2
2886,CN5114100000000,51,141,2015,"7,667","7,258",409,5.3,Patrick County,VA,94.7
2887,CN5114300000000,51,143,2015,"30,185","28,606","1,579",5.2,Pittsylvania County,VA,94.8
2888,CN5114500000000,51,145,2015,"13,442","12,915",527,3.9,Powhatan County,VA,96.1
2889,CN5114700000000,51,147,2015,"10,096","9,473",623,6.2,Prince Edward County,VA,93.8
2890,CN5114900000000,51,149,2015,"14,928","14,133",795,5.3,Prince George County,VA,94.7
2891,CN5115300000000,51,153,2015,"232,296","222,831","9,465",4.1,Prince William County,VA,95.9
2892,CN5115500000000,51,155,2015,"16,373","15,556",817,5,Pulaski County,VA,95
2893,CN5115700000000,51,157,2015,"3,749","3,596",153,4.1,Rappahannock County,VA,95.9
2894,CN5115900000000,51,159,2015,"3,915","3,739",176,4.5,Richmond County,VA,95.5
2895,CN5116100000000,51,161,2015,"49,273","47,365","1,908",3.9,Roanoke County,VA,96.1
2896,CN5116300000000,51,163,2015,"10,363","9,882",481,4.6,Rockbridge County,VA,95.4
2897,CN5116500000000,51,165,2015,"40,273","38,639","1,634",4.1,Rockingham County,VA,95.9
2898,CN5116700000000,51,167,2015,"11,465","10,723",742,6.5,Russell County,VA,93.5
2899,CN5116900000000,51,169,2015,"9,537","9,052",485,5.1,Scott County,VA,94.9
2900,CN5117100000000,51,171,2015,"21,120","20,230",890,4.2,Shenandoah County,VA,95.8
2901,CN5117300000000,51,173,2015,"13,509","12,641",868,6.4,Smyth County,VA,93.6
2902,CN5117500000000,51,175,2015,"9,234","8,869",365,4,Southampton County,VA,96
2903,CN5117700000000,51,177,2015,"64,057","61,127","2,930",4.6,Spotsylvania County,VA,95.4
2904,CN5117900000000,51,179,2015,"66,918","63,975","2,943",4.4,Stafford County,VA,95.6
2905,CN5118100000000,51,181,2015,"3,731","3,545",186,5,Surry County,VA,95
2906,CN5118300000000,51,183,2015,"4,088","3,812",276,6.8,Sussex County,VA,93.2
2907,CN5118500000000,51,185,2015,"16,670","15,454","1,216",7.3,Tazewell County,VA,92.7
2908,CN5118700000000,51,187,2015,"19,697","18,773",924,4.7,Warren County,VA,95.3
2909,CN5119100000000,51,191,2015,"27,083","25,804","1,279",4.7,Washington County,VA,95.3
2910,CN5119300000000,51,193,2015,"8,954","8,478",476,5.3,Westmoreland County,VA,94.7
2911,CN5119500000000,51,195,2015,"13,831","12,701","1,130",8.2,Wise County,VA,91.8
2912,CN5119700000000,51,197,2015,"13,694","12,961",733,5.4,Wythe County,VA,94.6
2913,CN5119900000000,51,199,2015,"32,121","30,763","1,358",4.2,York County,VA,95.8
2914,CN5151000000000,51,510,2015,"94,551","91,485","3,066",3.2,Alexandria city,VA,96.8
2915,CN5152000000000,51,520,2015,"7,541","7,143",398,5.3,Bristol city,VA,94.7
2916,CN5153000000000,51,530,2015,"3,307","3,141",166,5,Buena Vista city,VA,95
2917,CN5154000000000,51,540,2015,"24,746","23,846",900,3.6,Charlottesville city,VA,96.4
2918,CN5155000000000,51,550,2015,"116,777","111,550","5,227",4.5,Chesapeake city,VA,95.5
2919,CN5157000000000,51,570,2015,"8,700","8,295",405,4.7,Colonial Heights city,VA,95.3
2920,CN5158000000000,51,580,2015,"2,427","2,283",144,5.9,Covington city,VA,94.1
2921,CN5159000000000,51,590,2015,"19,184","17,819","1,365",7.1,Danville city,VA,92.9
2922,CN5159500000000,51,595,2015,"2,252","2,098",154,6.8,Emporia city,VA,93.2
2923,CN5160000000000,51,600,2015,"12,853","12,409",444,3.5,Fairfax city,VA,96.5
2924,CN5161000000000,51,610,2015,"7,878","7,641",237,3,Falls Church city,VA,97
2925,CN5162000000000,51,620,2015,"3,622","3,382",240,6.6,Franklin city,VA,93.4
2926,CN5163000000000,51,630,2015,"13,419","12,712",707,5.3,Fredericksburg city,VA,94.7
2927,CN5164000000000,51,640,2015,"2,957","2,798",159,5.4,Galax city,VA,94.6
2928,CN5165000000000,51,650,2015,"64,501","60,682","3,819",5.9,Hampton city,VA,94.1
2929,CN5166000000000,51,660,2015,"23,977","22,722","1,255",5.2,Harrisonburg city,VA,94.8
2930,CN5167000000000,51,670,2015,"9,655","8,933",722,7.5,Hopewell city,VA,92.5
2931,CN5167800000000,51,678,2015,"2,260","2,108",152,6.7,Lexington city,VA,93.3
2932,CN5168000000000,51,680,2015,"35,763","33,791","1,972",5.5,Lynchburg city,VA,94.5
2933,CN5168300000000,51,683,2015,"21,681","20,794",887,4.1,Manassas city,VA,95.9
2934,CN5168500000000,51,685,2015,"8,367","8,022",345,4.1,Manassas Park city,VA,95.9
2935,CN5169000000000,51,690,2015,"5,375","4,909",466,8.7,Martinsville city,VA,91.3
2936,CN5170000000000,51,700,2015,"89,143","84,369","4,774",5.4,Newport News city,VA,94.6
2937,CN5171000000000,51,710,2015,"110,946","104,840","6,106",5.5,Norfolk city,VA,94.5
2938,CN5172000000000,51,720,2015,"1,739","1,620",119,6.8,Norton city,VA,93.2
2939,CN5173000000000,51,730,2015,"13,547","12,320","1,227",9.1,Petersburg city,VA,90.9
2940,CN5173500000000,51,735,2015,"6,226","5,988",238,3.8,Poquoson city,VA,96.2
2941,CN5174000000000,51,740,2015,"44,417","41,689","2,728",6.1,Portsmouth city,VA,93.9
2942,CN5175000000000,51,750,2015,"8,323","7,859",464,5.6,Radford city,VA,94.4
2943,CN5176000000000,51,760,2015,"113,141","107,324","5,817",5.1,Richmond city,VA,94.9
2944,CN5177000000000,51,770,2015,"49,096","46,728","2,368",4.8,Roanoke city,VA,95.2
2945,CN5177500000000,51,775,2015,"12,816","12,258",558,4.4,Salem city,VA,95.6
2946,CN5179000000000,51,790,2015,"11,857","11,348",509,4.3,Staunton city,VA,95.7
2947,CN5180000000000,51,800,2015,"42,458","40,380","2,078",4.9,Suffolk city,VA,95.1
2948,CN5181000000000,51,810,2015,"229,696","219,985","9,711",4.2,Virginia Beach city,VA,95.8
2949,CN5182000000000,51,820,2015,"10,050","9,576",474,4.7,Waynesboro city,VA,95.3
2950,CN5183000000000,51,830,2015,"6,682","6,264",418,6.3,Williamsburg city,VA,93.7
2951,CN5184000000000,51,840,2015,"14,256","13,640",616,4.3,Winchester city,VA,95.7
2952,CN5300100000000,53,1,2015,"8,617","8,038",579,6.7,Adams County,WA,93.3
2953,CN5300300000000,53,3,2015,"9,682","9,234",448,4.6,Asotin County,WA,95.4
2954,CN5300500000000,53,5,2015,"91,733","85,797","5,936",6.5,Benton County,WA,93.5
2955,CN5300700000000,53,7,2015,"42,646","40,344","2,302",5.4,Chelan County,WA,94.6
2956,CN5300900000000,53,9,2015,"26,784","24,680","2,104",7.9,Clallam County,WA,92.1
2957,CN5301100000000,53,11,2015,"214,327","200,966","13,361",6.2,Clark County,WA,93.8
2958,CN5301300000000,53,13,2015,"1,693","1,586",107,6.3,Columbia County,WA,93.7
2959,CN5301500000000,53,15,2015,"44,093","40,793","3,300",7.5,Cowlitz County,WA,92.5
2960,CN5301700000000,53,17,2015,"19,772","18,547","1,225",6.2,Douglas County,WA,93.8
2961,CN5301900000000,53,19,2015,"2,472","2,228",244,9.9,Ferry County,WA,90.1
2962,CN5302100000000,53,21,2015,"38,958","36,088","2,870",7.4,Franklin County,WA,92.6
2963,CN5302300000000,53,23,2015,930,874,56,6,Garfield County,WA,94
2964,CN5302500000000,53,25,2015,"44,688","41,531","3,157",7.1,Grant County,WA,92.9
2965,CN5302700000000,53,27,2015,"26,897","24,532","2,365",8.8,Grays Harbor County,WA,91.2
2966,CN5302900000000,53,29,2015,"31,766","29,885","1,881",5.9,Island County,WA,94.1
2967,CN5303100000000,53,31,2015,"11,196","10,422",774,6.9,Jefferson County,WA,93.1
2968,CN5303300000000,53,33,2015,"1,185,074","1,136,052","49,022",4.1,King County,WA,95.9
2969,CN5303500000000,53,35,2015,"115,388","109,174","6,214",5.4,Kitsap County,WA,94.6
2970,CN5303700000000,53,37,2015,"20,846","19,591","1,255",6,Kittitas County,WA,94
2971,CN5303900000000,53,39,2015,"9,454","8,796",658,7,Klickitat County,WA,93
2972,CN5304100000000,53,41,2015,"31,203","28,657","2,546",8.2,Lewis County,WA,91.8
2973,CN5304300000000,53,43,2015,"4,877","4,601",276,5.7,Lincoln County,WA,94.3
2974,CN5304500000000,53,45,2015,"23,007","21,259","1,748",7.6,Mason County,WA,92.4
2975,CN5304700000000,53,47,2015,"21,230","19,803","1,427",6.7,Okanogan County,WA,93.3
2976,CN5304900000000,53,49,2015,"8,091","7,385",706,8.7,Pacific County,WA,91.3
2977,CN5305100000000,53,51,2015,"4,596","4,165",431,9.4,Pend Oreille County,WA,90.6
2978,CN5305300000000,53,53,2015,"392,279","367,880","24,399",6.2,Pierce County,WA,93.8
2979,CN5305500000000,53,55,2015,"7,724","7,363",361,4.7,San Juan County,WA,95.3
2980,CN5305700000000,53,57,2015,"56,687","52,969","3,718",6.6,Skagit County,WA,93.4
2981,CN5305900000000,53,59,2015,"4,946","4,591",355,7.2,Skamania County,WA,92.8
2982,CN5306100000000,53,61,2015,"404,003","385,767","18,236",4.5,Snohomish County,WA,95.5
2983,CN5306300000000,53,63,2015,"227,863","213,461","14,402",6.3,Spokane County,WA,93.7
2984,CN5306500000000,53,65,2015,"17,432","15,924","1,508",8.7,Stevens County,WA,91.3
2985,CN5306700000000,53,67,2015,"125,761","118,488","7,273",5.8,Thurston County,WA,94.2
2986,CN5306900000000,53,69,2015,"1,291","1,179",112,8.7,Wahkiakum County,WA,91.3
2987,CN5307100000000,53,71,2015,"28,056","26,459","1,597",5.7,Walla Walla County,WA,94.3
2988,CN5307300000000,53,73,2015,"104,286","98,270","6,016",5.8,Whatcom County,WA,94.2
2989,CN5307500000000,53,75,2015,"22,767","21,694","1,073",4.7,Whitman County,WA,95.3
2990,CN5307700000000,53,77,2015,"121,715","112,179","9,536",7.8,Yakima County,WA,92.2
2991,CN5400100000000,54,1,2015,"6,979","6,476",503,7.2,Barbour County,WV,92.8
2992,CN5400300000000,54,3,2015,"54,578","51,968","2,610",4.8,Berkeley County,WV,95.2
2993,CN5400500000000,54,5,2015,"8,277","7,490",787,9.5,Boone County,WV,90.5
2994,CN5400700000000,54,7,2015,"5,523","5,042",481,8.7,Braxton County,WV,91.3
2995,CN5400900000000,54,9,2015,"10,204","9,475",729,7.1,Brooke County,WV,92.9
2996,CN5401100000000,54,11,2015,"41,790","39,572","2,218",5.3,Cabell County,WV,94.7
2997,CN5401300000000,54,13,2015,"2,790","2,450",340,12.2,Calhoun County,WV,87.8
2998,CN5401500000000,54,15,2015,"3,307","2,946",361,10.9,Clay County,WV,89.1
2999,CN5401700000000,54,17,2015,"3,687","3,488",199,5.4,Doddridge County,WV,94.6
3000,CN5401900000000,54,19,2015,"16,464","15,083","1,381",8.4,Fayette County,WV,91.6
3001,CN5402100000000,54,21,2015,"2,737","2,528",209,7.6,Gilmer County,WV,92.4
3002,CN5402300000000,54,23,2015,"5,830","5,399",431,7.4,Grant County,WV,92.6
3003,CN5402500000000,54,25,2015,"15,543","14,548",995,6.4,Greenbrier County,WV,93.6
3004,CN5402700000000,54,27,2015,"9,739","9,209",530,5.4,Hampshire County,WV,94.6
3005,CN5402900000000,54,29,2015,"13,147","12,146","1,001",7.6,Hancock County,WV,92.4
3006,CN5403100000000,54,31,2015,"5,533","5,129",404,7.3,Hardy County,WV,92.7
3007,CN5403300000000,54,33,2015,"32,228","30,244","1,984",6.2,Harrison County,WV,93.8
3008,CN5403500000000,54,35,2015,"12,050","11,202",848,7,Jackson County,WV,93
3009,CN5403700000000,54,37,2015,"28,100","26,973","1,127",4,Jefferson County,WV,96
3010,CN5403900000000,54,39,2015,"87,250","82,145","5,105",5.9,Kanawha County,WV,94.1
3011,CN5404100000000,54,41,2015,"7,057","6,489",568,8,Lewis County,WV,92
3012,CN5404300000000,54,43,2015,"7,437","6,729",708,9.5,Lincoln County,WV,90.5
3013,CN5404500000000,54,45,2015,"11,620","10,345","1,275",11,Logan County,WV,89
3014,CN5404700000000,54,47,2015,"5,399","4,726",673,12.5,McDowell County,WV,87.5
3015,CN5404900000000,54,49,2015,"26,326","24,564","1,762",6.7,Marion County,WV,93.3
3016,CN5405100000000,54,51,2015,"14,211","13,035","1,176",8.3,Marshall County,WV,91.7
3017,CN5405300000000,54,53,2015,"10,078","9,241",837,8.3,Mason County,WV,91.7
3018,CN5405500000000,54,55,2015,"22,225","20,650","1,575",7.1,Mercer County,WV,92.9
3019,CN5405700000000,54,57,2015,"11,757","10,915",842,7.2,Mineral County,WV,92.8
3020,CN5405900000000,54,59,2015,"7,303","6,362",941,12.9,Mingo County,WV,87.1
3021,CN5406100000000,54,61,2015,"51,084","48,736","2,348",4.6,Monongalia County,WV,95.4
3022,CN5406300000000,54,63,2015,"5,818","5,502",316,5.4,Monroe County,WV,94.6
3023,CN5406500000000,54,65,2015,"7,563","7,158",405,5.4,Morgan County,WV,94.6
3024,CN5406700000000,54,67,2015,"10,046","9,158",888,8.8,Nicholas County,WV,91.2
3025,CN5406900000000,54,69,2015,"20,909","19,764","1,145",5.5,Ohio County,WV,94.5
3026,CN5407100000000,54,71,2015,"3,618","3,454",164,4.5,Pendleton County,WV,95.5
3027,CN5407300000000,54,73,2015,"3,019","2,768",251,8.3,Pleasants County,WV,91.7
3028,CN5407500000000,54,75,2015,"3,632","3,343",289,8,Pocahontas County,WV,92
3029,CN5407700000000,54,77,2015,"14,811","13,909",902,6.1,Preston County,WV,93.9
3030,CN5407900000000,54,79,2015,"25,842","24,430","1,412",5.5,Putnam County,WV,94.5
3031,CN5408100000000,54,81,2015,"30,696","28,484","2,212",7.2,Raleigh County,WV,92.8
3032,CN5408300000000,54,83,2015,"12,037","11,213",824,6.8,Randolph County,WV,93.2
3033,CN5408500000000,54,85,2015,"4,546","4,236",310,6.8,Ritchie County,WV,93.2
3034,CN5408700000000,54,87,2015,"5,278","4,685",593,11.2,Roane County,WV,88.8
3035,CN5408900000000,54,89,2015,"4,573","4,259",314,6.9,Summers County,WV,93.1
3036,CN5409100000000,54,91,2015,"7,832","7,374",458,5.8,Taylor County,WV,94.2
3037,CN5409300000000,54,93,2015,"3,465","3,258",207,6,Tucker County,WV,94
3038,CN5409500000000,54,95,2015,"3,697","3,359",338,9.1,Tyler County,WV,90.9
3039,CN5409700000000,54,97,2015,"9,771","9,005",766,7.8,Upshur County,WV,92.2
3040,CN5409900000000,54,99,2015,"15,751","14,657","1,094",6.9,Wayne County,WV,93.1
3041,CN5410100000000,54,101,2015,"3,512","3,253",259,7.4,Webster County,WV,92.6
3042,CN5410300000000,54,103,2015,"7,238","6,531",707,9.8,Wetzel County,WV,90.2
3043,CN5410500000000,54,105,2015,"2,281","2,050",231,10.1,Wirt County,WV,89.9
3044,CN5410700000000,54,107,2015,"37,513","35,206","2,307",6.1,Wood County,WV,93.9
3045,CN5410900000000,54,109,2015,"7,833","7,095",738,9.4,Wyoming County,WV,90.6
3046,CN5500100000000,55,1,2015,"8,302","7,713",589,7.1,Adams County,WI,92.9
3047,CN5500300000000,55,3,2015,"7,901","7,418",483,6.1,Ashland County,WI,93.9
3048,CN5500500000000,55,5,2015,"24,396","23,207","1,189",4.9,Barron County,WI,95.1
3049,CN5500700000000,55,7,2015,"7,505","6,894",611,8.1,Bayfield County,WI,91.9
3050,CN5500900000000,55,9,2015,"138,906","133,376","5,530",4,Brown County,WI,96
3051,CN5501100000000,55,11,2015,"6,518","6,206",312,4.8,Buffalo County,WI,95.2
3052,CN5501300000000,55,13,2015,"7,249","6,754",495,6.8,Burnett County,WI,93.2
3053,CN5501500000000,55,15,2015,"27,398","26,443",955,3.5,Calumet County,WI,96.5
3054,CN5501700000000,55,17,2015,"33,064","31,542","1,522",4.6,Chippewa County,WI,95.4
3055,CN5501900000000,55,19,2015,"17,384","16,641",743,4.3,Clark County,WI,95.7
3056,CN5502100000000,55,21,2015,"31,265","29,930","1,335",4.3,Columbia County,WI,95.7
3057,CN5502300000000,55,23,2015,"7,882","7,432",450,5.7,Crawford County,WI,94.3
3058,CN5502500000000,55,25,2015,"310,088","300,430","9,658",3.1,Dane County,WI,96.9
3059,CN5502700000000,55,27,2015,"47,425","45,384","2,041",4.3,Dodge County,WI,95.7
3060,CN5502900000000,55,29,2015,"15,436","14,433","1,003",6.5,Door County,WI,93.5
3061,CN5503100000000,55,31,2015,"23,293","22,165","1,128",4.8,Douglas County,WI,95.2
3062,CN5503300000000,55,33,2015,"23,715","22,673","1,042",4.4,Dunn County,WI,95.6
3063,CN5503500000000,55,35,2015,"58,024","55,864","2,160",3.7,Eau Claire County,WI,96.3
3064,CN5503700000000,55,37,2015,"2,206","2,061",145,6.6,Florence County,WI,93.4
3065,CN5503900000000,55,39,2015,"56,896","54,630","2,266",4,Fond du Lac County,WI,96
3066,CN5504100000000,55,41,2015,"3,984","3,693",291,7.3,Forest County,WI,92.7
3067,CN5504300000000,55,43,2015,"28,094","26,891","1,203",4.3,Grant County,WI,95.7
3068,CN5504500000000,55,45,2015,"21,042","20,259",783,3.7,Green County,WI,96.3
3069,CN5504700000000,55,47,2015,"9,966","9,439",527,5.3,Green Lake County,WI,94.7
3070,CN5504900000000,55,49,2015,"13,659","13,093",566,4.1,Iowa County,WI,95.9
3071,CN5505100000000,55,51,2015,"2,612","2,388",224,8.6,Iron County,WI,91.4
3072,CN5505300000000,55,53,2015,"10,321","9,840",481,4.7,Jackson County,WI,95.3
3073,CN5505500000000,55,55,2015,"45,541","43,657","1,884",4.1,Jefferson County,WI,95.9
3074,CN5505700000000,55,57,2015,"13,475","12,799",676,5,Juneau County,WI,95
3075,CN5505900000000,55,59,2015,"87,124","82,773","4,351",5,Kenosha County,WI,95
3076,CN5506100000000,55,61,2015,"10,867","10,433",434,4,Kewaunee County,WI,96
3077,CN5506300000000,55,63,2015,"66,464","63,958","2,506",3.8,La Crosse County,WI,96.2
3078,CN5506500000000,55,65,2015,"9,725","9,376",349,3.6,Lafayette County,WI,96.4
3079,CN5506700000000,55,67,2015,"9,447","8,886",561,5.9,Langlade County,WI,94.1
3080,CN5506900000000,55,69,2015,"15,217","14,475",742,4.9,Lincoln County,WI,95.1
3081,CN5507100000000,55,71,2015,"41,789","39,741","2,048",4.9,Manitowoc County,WI,95.1
3082,CN5507300000000,55,73,2015,"73,287","70,401","2,886",3.9,Marathon County,WI,96.1
3083,CN5507500000000,55,75,2015,"20,691","19,515","1,176",5.7,Marinette County,WI,94.3
3084,CN5507700000000,55,77,2015,"7,476","7,028",448,6,Marquette County,WI,94
3085,CN5507800000000,55,78,2015,"1,598","1,447",151,9.4,Menominee County,WI,90.6
3086,CN5507900000000,55,79,2015,"475,735","448,993","26,742",5.6,Milwaukee County,WI,94.4
3087,CN5508100000000,55,81,2015,"22,778","21,787",991,4.4,Monroe County,WI,95.6
3088,CN5508300000000,55,83,2015,"20,288","19,266","1,022",5,Oconto County,WI,95
3089,CN5508500000000,55,85,2015,"18,582","17,536","1,046",5.6,Oneida County,WI,94.4
3090,CN5508700000000,55,87,2015,"101,717","97,778","3,939",3.9,Outagamie County,WI,96.1
3091,CN5508900000000,55,89,2015,"48,129","46,393","1,736",3.6,Ozaukee County,WI,96.4
3092,CN5509100000000,55,91,2015,"4,097","3,930",167,4.1,Pepin County,WI,95.9
3093,CN5509300000000,55,93,2015,"24,077","23,152",925,3.8,Pierce County,WI,96.2
3094,CN5509500000000,55,95,2015,"24,544","23,386","1,158",4.7,Polk County,WI,95.3
3095,CN5509700000000,55,97,2015,"39,484","37,715","1,769",4.5,Portage County,WI,95.5
3096,CN5509900000000,55,99,2015,"6,834","6,537",297,4.3,Price County,WI,95.7
